cart_items_id,Created_at,Quantity,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
94964,2023-10-02 20:10:42.220000+00:00,200,190849,1,8.0,,,,200,2023-10-02
94880,2023-10-02 14:41:37.752000+00:00,700,190814,1,6.81,,,,700,2023-10-02
94879,2023-10-02 14:41:37.734000+00:00,,,,,0.41,,,700,2023-10-02
94966,2023-10-02 20:13:45.255000+00:00,,,,,1.0,,,120,2023-10-02
94965,2023-10-02 20:13:45.235000+00:00,120,191325,1,11.42,,,,120,2023-10-02
94934,2023-10-02 18:09:50.234000+00:00,400,188986,1,7.53,,,,400,2023-10-02
94933,2023-10-02 18:09:50.213000+00:00,,,,,0.55,,,400,2023-10-02
94932,2023-10-02 18:05:00.389000+00:00,400,189076,1,7.43,,,,400,2023-10-02
95000,2023-10-02 22:43:43.016000+00:00,600,,,6.81,,,,1000,2023-10-02
94931,2023-10-02 18:05:00.372000+00:00,,,,,0.55,,,400,2023-10-02
94974,2023-10-02 20:43:39.625000+00:00,,,,,1.0,,,125,2023-10-02
94929,2023-10-02 17:59:09.435000+00:00,500,191284,1,6.96,,,,500,2023-10-02
94909,2023-10-02 17:07:44.150000+00:00,120,191268,1,10.81,,,,120,2023-10-02
94975,2023-10-02 20:43:39.672000+00:00,125,72978,1,8.0,,,,125,2023-10-02
94977,2023-10-02 21:27:41.259000+00:00,150,131317,2,8.87,,,,150,2023-10-02
94890,2023-10-02 15:33:00.450000+00:00,,,,,0.0,,,2,2023-10-02
94889,2023-10-02 15:32:54.756000+00:00,,,,,0.0,,,2,2023-10-02
94911,2023-10-02 17:12:13.298000+00:00,200,135372,2,8.0,,,,200,2023-10-02
94913,2023-10-02 17:21:56.254000+00:00,,,,,,,,100,2023-10-02
94912,2023-10-02 17:12:13.322000+00:00,,,,,,,,200,2023-10-02
95077,2023-10-03 17:12:38.165000+00:00,2,186076,4,75.0,,,,2,2023-10-03
95107,2023-10-03 18:43:46.807000+00:00,,,,,,,,400,2023-10-03
95179,2023-10-03 22:35:18.407000+00:00,60,191575,1,9.97,,,,60,2023-10-03
95185,2023-10-03 22:53:29.777000+00:00,,,,,0.7,,,300,2023-10-03
95118,2023-10-03 20:01:21.987000+00:00,325,176647,1,7.36,,,,325,2023-10-03
95031,2023-10-03 14:31:11.740000+00:00,240,,,,,26845,0.0,240,2023-10-03
95184,2023-10-03 22:47:54.529000+00:00,1000,,,,,30211,5.99,1000,2023-10-03
95189,2023-10-03 23:06:11.147000+00:00,,,,,,,,250,2023-10-03
95131,2023-10-03 20:19:28.866000+00:00,,,,,,,,120,2023-10-03
95112,2023-10-03 19:23:53.191000+00:00,250,154969,1,6.81,,,,500,2023-10-03
95169,2023-10-03 22:05:45.753000+00:00,450,190776,1,7.53,,,,450,2023-10-03
95190,2023-10-03 23:06:11.162000+00:00,250,190965,2,7.36,,,,250,2023-10-03
95054,2023-10-03 16:06:57.760000+00:00,30,190000,1,13.29,,,,50,2023-10-03
95087,2023-10-03 18:02:44.399000+00:00,120,191312,2,10.81,,,,120,2023-10-03
95098,2023-10-03 18:12:57.942000+00:00,,,,,1.5,,,60,2023-10-03
95155,2023-10-03 21:41:46.617000+00:00,,,,,1.0,,,120,2023-10-03
95039,2023-10-03 14:38:13.844000+00:00,60,189148,1,10.6,,,,60,2023-10-03
95132,2023-10-03 20:24:11.030000+00:00,,,,,,,,200,2023-10-03
95079,2023-10-03 17:22:45.390000+00:00,,,,,0.7,,,240,2023-10-03
95182,2023-10-03 22:36:39.956000+00:00,,,,,,,,941,2023-10-03
95192,2023-10-03 23:24:49.513000+00:00,,,,,,,,240,2023-10-03
95081,2023-10-03 17:29:57.752000+00:00,2,189378,4,75.0,,,,2,2023-10-03
95101,2023-10-03 18:32:41.151000+00:00,,,,,0.39,,,500,2023-10-03
95191,2023-10-03 23:24:49.493000+00:00,,191713,1,10.51,,,,120,2023-10-03
95045,2023-10-03 15:20:42.286000+00:00,60,105641,5,9.97,,,,60,2023-10-03
95122,2023-10-03 20:07:42.614000+00:00,435,,,12.29,,,,435,2023-10-03
95156,2023-10-03 21:48:52.551000+00:00,,,,,0.55,,,202,2023-10-03
95020,2023-10-03 14:02:49.493000+00:00,,,,,0.0,,,120,2023-10-03
95162,2023-10-03 21:51:54.865000+00:00,,,,,0.41,,,200,2023-10-03
95038,2023-10-03 14:38:13.829000+00:00,,,,,,,,60,2023-10-03
95052,2023-10-03 16:02:54.713000+00:00,360,46453,1,9.97,,,,360,2023-10-03
95053,2023-10-03 16:02:54.732000+00:00,,,,,0.55,,,360,2023-10-03
95115,2023-10-03 20:00:34.584000+00:00,,,,,1.5,,,60,2023-10-03
95086,2023-10-03 18:02:30.012000+00:00,120,191306,2,10.81,,,,120,2023-10-03
95026,2023-10-03 14:29:37.824000+00:00,120,,,5.53,,,,120,2023-10-03
95028,2023-10-03 14:29:37.926000+00:00,120,,,5.53,,,,120,2023-10-03
95078,2023-10-03 17:22:45.370000+00:00,150,191245,2,10.51,,,,150,2023-10-03
95069,2023-10-03 16:45:35.505000+00:00,300,189946,1,7.36,,,,300,2023-10-03
95019,2023-10-03 14:02:37.332000+00:00,120,191345,1,7.57,,,,120,2023-10-03
95116,2023-10-03 20:00:34.602000+00:00,60,,,,,30210,14.24,60,2023-10-03
95082,2023-10-03 17:50:15.350000+00:00,,,,,1.0,,,60,2023-10-03
95097,2023-10-03 18:12:57.920000+00:00,,186325,1,14.24,,,,30,2023-10-03
95163,2023-10-03 21:51:54.885000+00:00,200,138673,1,8.0,,,,200,2023-10-03
95166,2023-10-03 21:54:46.802000+00:00,,,,,1.0,,,200,2023-10-03
95167,2023-10-03 21:54:46.835000+00:00,200,178321,2,8.0,,,,200,2023-10-03
95106,2023-10-03 18:43:37.841000+00:00,400,190245,1,6.65,,,,400,2023-10-03
95173,2023-10-03 22:11:28.077000+00:00,103,161320,1,9.97,,,,103,2023-10-03
95124,2023-10-03 20:13:44.618000+00:00,200,107583,2,8.0,,,,200,2023-10-03
95187,2023-10-03 23:03:31.571000+00:00,,,,,,,,360,2023-10-03
95104,2023-10-03 18:33:23.861000+00:00,500,178980,3,6.81,,,,500,2023-10-03
95159,2023-10-03 21:49:03.384000+00:00,202,186981,10,8.6,,,,202,2023-10-03
95186,2023-10-03 23:03:31.544000+00:00,,,,,0.55,,,360,2023-10-03
95088,2023-10-03 18:05:00.453000+00:00,120,191313,2,10.81,,,,120,2023-10-03
95188,2023-10-03 23:03:31.586000+00:00,5,188722,1,7.53,,,,360,2023-10-03
95085,2023-10-03 17:50:36.929000+00:00,60,191414,1,9.97,,,,60,2023-10-03
95047,2023-10-03 15:40:44.837000+00:00,,,,,,,,120,2023-10-03
95084,2023-10-03 17:50:36.913000+00:00,,,,,1.0,,,60,2023-10-03
95172,2023-10-03 22:11:28.037000+00:00,,,,,1.5,,,103,2023-10-03
95041,2023-10-03 14:41:50.647000+00:00,120,100040,3,8.0,,,,120,2023-10-03
95040,2023-10-03 14:41:50.630000+00:00,,,,,,,,120,2023-10-03
95121,2023-10-03 20:07:42.599000+00:00,,,,,0.55,,,435,2023-10-03
95140,2023-10-03 21:02:15.984000+00:00,300,190670,1,6.46,,,,830,2023-10-03
95127,2023-10-03 20:15:27.333000+00:00,120,,,14.24,,,,120,2023-10-03
95126,2023-10-03 20:15:27.309000+00:00,,,,,1.0,,,120,2023-10-03
95068,2023-10-03 16:45:35.482000+00:00,,,,,0.7,,,300,2023-10-03
95158,2023-10-03 21:49:03.366000+00:00,,,,,0.55,,,202,2023-10-03
95139,2023-10-03 21:00:54.612000+00:00,230,190670,1,6.46,,,,830,2023-10-03
95083,2023-10-03 17:50:15.367000+00:00,60,191412,1,9.97,,,,60,2023-10-03
95136,2023-10-03 20:57:23.483000+00:00,30,180596,1,13.29,,,,30,2023-10-03
95178,2023-10-03 22:35:18.385000+00:00,,,,,,,,60,2023-10-03
95135,2023-10-03 20:57:23.467000+00:00,,,,,2.0,,,30,2023-10-03
95142,2023-10-03 21:04:37.342000+00:00,30,160394,1,10.13,,,,30,2023-10-03
95117,2023-10-03 20:01:21.949000+00:00,,,,,0.7,,,325,2023-10-03
95103,2023-10-03 18:33:23.845000+00:00,,,,,0.39,,,500,2023-10-03
95046,2023-10-03 15:31:15.654000+00:00,,,,,,,,60,2023-10-03
95157,2023-10-03 21:48:52.567000+00:00,202,186981,9,8.6,,,,202,2023-10-03
95144,2023-10-03 21:12:06.504000+00:00,30,160394,2,10.13,,,,30,2023-10-03
95141,2023-10-03 21:04:37.303000+00:00,,,,,2.0,,,30,2023-10-03
95143,2023-10-03 21:12:06.483000+00:00,,,,,2.0,,,30,2023-10-03
95102,2023-10-03 18:32:41.169000+00:00,500,178982,4,6.81,,,,500,2023-10-03
95130,2023-10-03 20:19:28.847000+00:00,50,108789,4,11.42,,,,50,2023-10-03
95037,2023-10-03 14:38:07.532000+00:00,60,189150,1,10.6,,,,60,2023-10-03
95066,2023-10-03 16:32:36.944000+00:00,300,184578,2,7.93,,,,300,2023-10-03
95171,2023-10-03 22:06:42.496000+00:00,400,190865,1,6.98,,,,400,2023-10-03
95090,2023-10-03 18:06:10.846000+00:00,120,185336,1,10.81,,,,120,2023-10-03
95091,2023-10-03 18:06:29.665000+00:00,,,,,0.0,,,120,2023-10-03
95170,2023-10-03 22:06:42.481000+00:00,,,,,0.55,,,400,2023-10-03
95164,2023-10-03 21:52:33.198000+00:00,,,,,0.41,,,200,2023-10-03
95165,2023-10-03 21:52:33.216000+00:00,200,70827,1,7.48,,,,200,2023-10-03
95176,2023-10-03 22:23:55.128000+00:00,,,,,,,,30,2023-10-03
95109,2023-10-03 19:19:08.988000+00:00,150,191334,3,8.87,,,,150,2023-10-03
95177,2023-10-03 22:23:55.143000+00:00,30,189555,1,13.29,,,,30,2023-10-03
95175,2023-10-03 22:19:30.830000+00:00,,,,,,,,240,2023-10-03
95174,2023-10-03 22:19:30.808000+00:00,240,37896,7,10.51,,,,240,2023-10-03
95108,2023-10-03 19:19:08.971000+00:00,,,,,1.25,,,150,2023-10-03
95055,2023-10-03 16:06:57.785000+00:00,,,,,2.0,,,50,2023-10-03
95036,2023-10-03 14:38:07.515000+00:00,,,,,,,,60,2023-10-03
95180,2023-10-03 22:36:14.497000+00:00,,,,,,,,530,2023-10-03
95075,2023-10-03 17:11:13.073000+00:00,240,102063,1,7.93,,,,240,2023-10-03
95048,2023-10-03 15:40:44.913000+00:00,120,88654,1,8.0,,,,120,2023-10-03
95073,2023-10-03 17:09:15.444000+00:00,240,175683,1,7.93,,,,240,2023-10-03
95138,2023-10-03 20:59:16.907000+00:00,300,190670,1,6.46,,,,830,2023-10-03
95137,2023-10-03 20:59:16.891000+00:00,,,,,0.39,,,830,2023-10-03
95074,2023-10-03 17:11:13.056000+00:00,,,,,0.7,,,240,2023-10-03
95035,2023-10-03 14:37:00.195000+00:00,2200,191332,1,4.29,,,,2200,2023-10-03
95181,2023-10-03 22:36:27.087000+00:00,,,,,,,,532,2023-10-03
95076,2023-10-03 17:12:38.148000+00:00,,,,,12.5,,,2,2023-10-03
95072,2023-10-03 17:09:15.396000+00:00,,,,,0.7,,,240,2023-10-03
95168,2023-10-03 22:05:45.736000+00:00,,,,,0.55,,,450,2023-10-03
