mfg_products_ID,Mockup_ID,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Created_on,Mockup_version,Quantity,Product_info_ID
37019,134885,2023-01-05 21:53:49.491000+00:00,2023-01-05 21:53:49.966000+00:00,,,2420,2023-01-05,1,60,114
37018,134884,2023-01-05 21:53:49.487000+00:00,2023-01-05 21:53:49.892000+00:00,,,2420,2023-01-05,1,60,114
37017,,2023-01-05 21:53:49.482000+00:00,2023-01-05 21:53:49.819000+00:00,69091,,,2023-01-05,,120,35
37032,,2023-01-05 23:10:11.616000+00:00,2023-01-05 23:10:12.006000+00:00,55326,,,2023-01-05,,500,35
37031,102434,2023-01-05 23:10:11.612000+00:00,2023-01-05 23:10:11.911000+00:00,,,,2023-01-05,1,500,2
37011,133683,2023-01-05 21:11:00.693000+00:00,2023-01-05 21:40:27.699000+00:00,,,,2023-01-05,1,1,2
37009,133683,2023-01-05 21:11:00.665000+00:00,2023-01-05 21:40:27.650000+00:00,,,,2023-01-05,1,1,2
37007,133683,2023-01-05 21:11:00.641000+00:00,2023-01-05 21:40:27.590000+00:00,,,,2023-01-05,1,118,2
37012,,2023-01-05 21:11:00.698000+00:00,2023-01-05 21:11:00.698000+00:00,,,,2023-01-05,,1,
37010,,2023-01-05 21:11:00.674000+00:00,2023-01-05 21:11:00.674000+00:00,,,,2023-01-05,,1,
37008,,2023-01-05 21:11:00.646000+00:00,2023-01-05 21:11:00.646000+00:00,,,,2023-01-05,,118,
37006,,2023-01-05 21:01:26.761000+00:00,2023-01-05 21:01:27.212000+00:00,23696,,,2023-01-05,,80,35
37005,128039,2023-01-05 21:01:26.757000+00:00,2023-01-05 21:01:27.141000+00:00,,,,2023-01-05,1,80,2
37003,134046,2023-01-05 20:40:08.609000+00:00,2023-01-05 20:40:08.911000+00:00,,,,2023-01-05,1,60,2
37004,,2023-01-05 20:40:08.615000+00:00,2023-01-05 20:40:08.615000+00:00,,,,2023-01-05,,60,
37002,,2023-01-05 20:33:46.409000+00:00,2023-01-05 20:33:46.856000+00:00,68241,,,2023-01-05,,60,35
37001,128644,2023-01-05 20:33:46.405000+00:00,2023-01-05 20:33:46.787000+00:00,,,,2023-01-05,1,60,2
36976,133433,2023-01-05 17:44:23.188000+00:00,2023-01-05 20:19:48.129000+00:00,,,,2023-01-05,1,61,114
36993,,2023-01-05 18:52:53.432000+00:00,2023-01-05 20:19:41.475000+00:00,,28988,,2023-01-05,,150,107
36998,,2023-01-05 20:00:04.194000+00:00,2023-01-05 20:00:04.625000+00:00,39819,,,2023-01-05,,240,35
36997,70329,2023-01-05 20:00:04.190000+00:00,2023-01-05 20:00:04.549000+00:00,,,,2023-01-05,2,240,2
36999,134688,2023-01-05 20:09:57.639000+00:00,2023-01-05 20:09:57.900000+00:00,,,,2023-01-05,2,60,114
36992,,2023-01-05 18:52:53.414000+00:00,2023-01-05 20:19:41.431000+00:00,,28989,,2023-01-05,,150,51
37000,,2023-01-05 20:09:57.644000+00:00,2023-01-05 20:09:57.644000+00:00,,,,2023-01-05,,60,
36995,133978,2023-01-05 19:36:13.305000+00:00,2023-01-05 19:36:13.561000+00:00,,,,2023-01-05,4,240,2
36994,,2023-01-05 18:52:53.437000+00:00,2023-01-05 18:52:53.437000+00:00,,,,2023-01-05,,150,
36990,10629,2023-01-05 18:50:20.787000+00:00,2023-01-05 18:50:21.116000+00:00,,,,2023-01-05,1,240,2
36982,111154,2023-01-05 18:27:54.668000+00:00,2023-01-05 18:27:54.904000+00:00,,,,2023-01-05,1,60,2
36987,,2023-01-05 18:36:59.790000+00:00,2023-01-05 18:37:00.289000+00:00,70882,,,2023-01-05,,120,35
36983,,2023-01-05 18:27:54.671000+00:00,2023-01-05 18:27:54.671000+00:00,,,,2023-01-05,,60,
36980,133118,2023-01-05 18:03:30.740000+00:00,2023-01-05 18:03:31.045000+00:00,,,,2023-01-05,1,150,2
36986,134312,2023-01-05 18:36:59.786000+00:00,2023-01-05 18:37:00.224000+00:00,,,,2023-01-05,2,120,3
36985,,2023-01-05 18:36:59.782000+00:00,2023-01-05 18:37:00.151000+00:00,70882,,,2023-01-05,,120,35
36996,,2023-01-05 19:36:13.309000+00:00,2023-01-05 19:36:13.309000+00:00,,,,2023-01-05,,240,
36981,,2023-01-05 18:03:30.744000+00:00,2023-01-05 18:03:30.744000+00:00,,,,2023-01-05,,150,
36975,,2023-01-05 17:30:22.310000+00:00,2023-01-05 17:30:22.649000+00:00,27138,,,2023-01-05,,120,35
36974,47191,2023-01-05 17:30:22.305000+00:00,2023-01-05 17:30:22.579000+00:00,,,,2023-01-05,1,120,2
36979,,2023-01-05 17:47:59.445000+00:00,2023-01-05 17:47:59.764000+00:00,65461,,,2023-01-05,,100,35
36978,123080,2023-01-05 17:47:59.440000+00:00,2023-01-05 17:47:59.690000+00:00,,,,2023-01-05,1,100,2
36991,,2023-01-05 18:50:20.791000+00:00,2023-01-05 18:50:20.791000+00:00,,,,2023-01-05,,240,
36967,,2023-01-05 15:55:49.039000+00:00,2023-01-05 16:12:50.836000+00:00,18130,,,2023-01-05,,2000,31
36966,31293,2023-01-05 15:55:49.033000+00:00,2023-01-05 16:12:50.752000+00:00,,,,2023-01-05,1,2000,2
36989,,2023-01-05 18:49:18.478000+00:00,2023-01-05 18:49:18.810000+00:00,59567,,,2023-01-05,,75,35
36988,134712,2023-01-05 18:49:18.474000+00:00,2023-01-05 18:49:18.740000+00:00,,,,2023-01-05,1,75,114
36964,99546,2023-01-05 15:30:03.524000+00:00,2023-01-05 15:30:03.799000+00:00,,,,2023-01-05,1,120,113
36965,,2023-01-05 15:30:03.528000+00:00,2023-01-05 15:30:03.528000+00:00,,,,2023-01-05,,120,
36963,,2023-01-05 15:28:58.904000+00:00,2023-01-05 15:28:59.287000+00:00,70967,,,2023-01-05,,360,35
36962,134591,2023-01-05 15:28:58.900000+00:00,2023-01-05 15:28:59.187000+00:00,,,,2023-01-05,2,360,9
36971,,2023-01-05 16:20:55.432000+00:00,2023-01-05 16:20:55.849000+00:00,70999,,,2023-01-05,,60,35
36970,133944,2023-01-05 16:20:55.428000+00:00,2023-01-05 16:20:55.790000+00:00,,,,2023-01-05,6,60,114
36961,,2023-01-05 15:12:25.072000+00:00,2023-01-05 15:12:25.406000+00:00,69754,,,2023-01-05,,158,35
36960,131811,2023-01-05 15:12:25.068000+00:00,2023-01-05 15:12:25.334000+00:00,,,,2023-01-05,2,158,2
36973,,2023-01-05 17:18:25.840000+00:00,2023-01-05 17:44:56.076000+00:00,70935,,,2023-01-05,,250,35
36959,,2023-01-05 15:08:05.254000+00:00,2023-01-05 15:08:05.547000+00:00,49424,,,2023-01-05,,150,35
36958,129606,2023-01-05 15:08:05.250000+00:00,2023-01-05 15:08:05.484000+00:00,,,,2023-01-05,3,150,2
36969,,2023-01-05 16:13:20.081000+00:00,2023-01-05 16:13:20.429000+00:00,24766,,,2023-01-05,,720,35
36956,133425,2023-01-05 14:33:23.521000+00:00,2023-01-05 14:33:23.916000+00:00,,,,2023-01-05,2,60,9
36968,42508,2023-01-05 16:13:20.076000+00:00,2023-01-05 16:13:20.345000+00:00,,,,2023-01-05,1,720,2
36957,,2023-01-05 14:33:23.526000+00:00,2023-01-05 14:33:23.526000+00:00,,,,2023-01-05,,60,
36955,,2023-01-05 14:01:11.082000+00:00,2023-01-05 14:01:11.882000+00:00,19413,,,2023-01-05,,240,35
36954,134442,2023-01-05 14:01:11.078000+00:00,2023-01-05 14:01:11.813000+00:00,,,,2023-01-05,1,240,2
36953,,2023-01-05 14:01:11.074000+00:00,2023-01-05 14:01:11.703000+00:00,19413,,,2023-01-05,,240,35
36952,134443,2023-01-05 14:01:11.070000+00:00,2023-01-05 14:01:11.633000+00:00,,,,2023-01-05,1,240,2
36951,,2023-01-05 14:01:11.066000+00:00,2023-01-05 14:01:11.555000+00:00,19413,,,2023-01-05,,240,35
36950,134445,2023-01-05 14:01:11.061000+00:00,2023-01-05 14:01:11.470000+00:00,,,,2023-01-05,1,240,2
36972,134522,2023-01-05 17:18:25.836000+00:00,2023-01-05 17:44:56+00:00,,,,2023-01-05,1,250,2
36977,,2023-01-05 17:44:23.192000+00:00,2023-01-05 20:19:50.091000+00:00,70474,,,2023-01-05,,61,35
36949,,2023-01-05 00:00:02.720000+00:00,2023-01-05 00:00:03.403000+00:00,71002,,,2023-01-05,,60,35
36948,132192,2023-01-05 00:00:02.715000+00:00,2023-01-05 00:00:03.321000+00:00,,,,2023-01-05,6,60,2
37077,134292,2023-01-06 17:53:55.491000+00:00,2023-01-06 17:53:55.946000+00:00,,,,2023-01-06,1,60,2
37095,134985,2023-01-06 19:54:47.251000+00:00,2023-01-06 20:01:09.882000+00:00,,,,2023-01-06,1,2,120
37102,,2023-01-06 20:20:04.645000+00:00,2023-01-06 21:37:20.428000+00:00,71003,,,2023-01-06,,2,35
37091,132808,2023-01-06 19:30:10.949000+00:00,2023-01-06 19:30:11.209000+00:00,,,,2023-01-06,3,60,2
37088,,2023-01-06 19:17:30.277000+00:00,2023-01-06 19:17:30.743000+00:00,71091,,,2023-01-06,,120,35
37081,134983,2023-01-06 18:01:35.076000+00:00,2023-01-06 18:04:38.704000+00:00,,,,2023-01-06,1,150,114
37082,,2023-01-06 18:01:35.080000+00:00,2023-01-06 18:04:38.772000+00:00,35917,,,2023-01-06,,150,35
37085,5977,2023-01-06 18:39:34.567000+00:00,2023-01-06 18:44:00.661000+00:00,,,,2023-01-06,2,120,2
37070,134469,2023-01-06 16:05:01.178000+00:00,2023-01-06 16:05:01.517000+00:00,,,,2023-01-06,1,150,2
37071,,2023-01-06 16:05:01.183000+00:00,2023-01-06 16:05:01.593000+00:00,70966,,,2023-01-06,,150,35
37079,134538,2023-01-06 17:55:04.636000+00:00,2023-01-06 18:04:52.266000+00:00,,,,2023-01-06,2,2,2
37080,,2023-01-06 17:55:04.640000+00:00,2023-01-06 18:04:52.331000+00:00,70945,,,2023-01-06,,2,35
37072,96397,2023-01-06 16:31:33.700000+00:00,2023-01-06 16:31:33.952000+00:00,,,,2023-01-06,2,120,2
37073,,2023-01-06 16:31:33.704000+00:00,2023-01-06 16:31:34.041000+00:00,52829,,,2023-01-06,,120,35
37054,95665,2023-01-06 14:06:13.633000+00:00,2023-01-06 14:06:14.076000+00:00,,,,2023-01-06,1,120,2
37074,,2023-01-06 17:53:01.389000+00:00,2023-01-06 17:53:01.763000+00:00,30238,,,2023-01-06,,120,35
37046,111064,2023-01-06 12:43:25.899000+00:00,2023-01-06 12:43:26.179000+00:00,,,,2023-01-06,1,200,2
37035,133249,2023-01-06 00:51:09.516000+00:00,2023-01-06 00:58:22.323000+00:00,,,,2023-01-06,2,2,120
37036,,2023-01-06 00:51:09.527000+00:00,2023-01-06 00:58:22.375000+00:00,62539,,,2023-01-06,,2,121
37056,97539,2023-01-06 14:06:13.639000+00:00,2023-01-06 14:06:14.141000+00:00,,,,2023-01-06,2,120,2
37059,,2023-01-06 14:16:10.879000+00:00,2023-01-06 14:16:10.879000+00:00,,,,2023-01-06,,80,
37062,134804,2023-01-06 15:25:02.484000+00:00,2023-01-06 15:25:02.739000+00:00,,,,2023-01-06,1,175,2
37048,106797,2023-01-06 13:08:20.741000+00:00,2023-01-06 13:08:20.990000+00:00,,,,2023-01-06,2,120,113
37049,,2023-01-06 13:08:20.745000+00:00,2023-01-06 13:08:21.062000+00:00,56595,,,2023-01-06,,120,35
37051,,2023-01-06 14:06:13.625000+00:00,2023-01-06 14:06:13.625000+00:00,,,,2023-01-06,,120,
37053,,2023-01-06 14:06:13.631000+00:00,2023-01-06 14:06:13.631000+00:00,,,,2023-01-06,,120,
37047,,2023-01-06 12:43:25.904000+00:00,2023-01-06 12:43:25.904000+00:00,,,,2023-01-06,,200,
37055,,2023-01-06 14:06:13.637000+00:00,2023-01-06 14:06:13.637000+00:00,,,,2023-01-06,,120,
37057,,2023-01-06 14:06:13.643000+00:00,2023-01-06 14:06:13.643000+00:00,,,,2023-01-06,,120,
37065,,2023-01-06 15:34:00.722000+00:00,2023-01-06 15:34:00.722000+00:00,,,,2023-01-06,,60,
37060,129736,2023-01-06 15:09:41.642000+00:00,2023-01-06 15:09:41.975000+00:00,,,,2023-01-06,3,60,9
37050,95662,2023-01-06 14:06:13.619000+00:00,2023-01-06 14:06:13.931000+00:00,,,,2023-01-06,2,120,2
37052,95664,2023-01-06 14:06:13.627000+00:00,2023-01-06 14:06:14.008000+00:00,,,,2023-01-06,1,120,2
37058,134777,2023-01-06 14:16:10.874000+00:00,2023-01-06 14:16:11.189000+00:00,,,,2023-01-06,1,80,9
37061,,2023-01-06 15:09:41.647000+00:00,2023-01-06 15:09:42.084000+00:00,65676,,,2023-01-06,,60,35
37063,,2023-01-06 15:25:02.488000+00:00,2023-01-06 15:25:02.488000+00:00,,,,2023-01-06,,175,
37038,109462,2023-01-06 03:03:45.358000+00:00,2023-01-06 15:38:07.109000+00:00,,,1829,2023-01-06,1,60,2
37064,77261,2023-01-06 15:34:00.717000+00:00,2023-01-06 15:34:01.004000+00:00,,,,2023-01-06,1,60,2
37039,109464,2023-01-06 03:03:45.371000+00:00,2023-01-06 15:38:07.442000+00:00,,,1829,2023-01-06,1,60,2
37075,134824,2023-01-06 17:53:01.395000+00:00,2023-01-06 17:53:01.856000+00:00,,,2418,2023-01-06,1,60,2
37041,109462,2023-01-06 03:03:45.386000+00:00,2023-01-06 15:38:07.707000+00:00,,,1926,2023-01-06,3,60,2
37042,109464,2023-01-06 03:03:45.391000+00:00,2023-01-06 15:38:07.955000+00:00,,,1926,2023-01-06,3,60,2
37044,109462,2023-01-06 03:03:45.399000+00:00,2023-01-06 15:38:08.228000+00:00,,,1925,2023-01-06,2,60,2
37045,109464,2023-01-06 03:03:45.408000+00:00,2023-01-06 15:38:08.474000+00:00,,,1925,2023-01-06,2,60,2
37037,,2023-01-06 03:03:45.348000+00:00,2023-01-06 15:38:08.795000+00:00,58588,,,2023-01-06,,120,35
37040,,2023-01-06 03:03:45.381000+00:00,2023-01-06 15:38:08.986000+00:00,61640,,,2023-01-06,,120,35
37043,,2023-01-06 03:03:45.395000+00:00,2023-01-06 15:38:09.176000+00:00,61638,,,2023-01-06,,120,35
37067,,2023-01-06 15:44:34.387000+00:00,2023-01-06 15:44:34.387000+00:00,,,,2023-01-06,,360,
37107,88587,2023-01-06 20:45:02.958000+00:00,2023-01-06 20:45:03.224000+00:00,,,,2023-01-06,2,120,2
37101,134659,2023-01-06 20:20:04.641000+00:00,2023-01-06 21:37:20.328000+00:00,,,,2023-01-06,1,2,2
37098,,2023-01-06 20:08:41.715000+00:00,2023-01-06 20:08:42.147000+00:00,70971,,,2023-01-06,,60,35
37086,,2023-01-06 18:39:34.571000+00:00,2023-01-06 18:44:00.738000+00:00,71144,,,2023-01-06,,120,35
37097,102980,2023-01-06 20:08:41.708000+00:00,2023-01-06 20:08:42.032000+00:00,,,,2023-01-06,2,60,3
37100,,2023-01-06 20:14:43.630000+00:00,2023-01-06 20:14:43.925000+00:00,69133,,,2023-01-06,,250,35
37099,132529,2023-01-06 20:14:43.625000+00:00,2023-01-06 20:14:43.864000+00:00,,,,2023-01-06,3,250,114
37083,27001,2023-01-06 18:29:45.590000+00:00,2023-01-06 18:45:52.603000+00:00,,,,2023-01-06,3,4695,2
37122,134911,2023-01-06 22:57:41.194000+00:00,2023-01-06 22:57:41.458000+00:00,,,,2023-01-06,1,120,2
37114,,2023-01-06 21:14:01.250000+00:00,2023-01-09 15:48:30.850000+00:00,61917,,,2023-01-06,,240,35
37119,,2023-01-06 21:47:14.672000+00:00,2023-01-09 20:55:42.070000+00:00,1186,,,2023-01-06,,300,35
37090,,2023-01-06 19:19:15.835000+00:00,2023-01-06 19:55:38.138000+00:00,70581,,,2023-01-06,,2,35
37108,,2023-01-06 20:45:02.962000+00:00,2023-01-06 20:45:02.962000+00:00,,,,2023-01-06,,120,
37121,,2023-01-06 21:51:44.708000+00:00,2023-01-06 21:51:45.114000+00:00,63109,,,2023-01-06,,181,35
37120,118438,2023-01-06 21:51:44.703000+00:00,2023-01-06 21:51:45.042000+00:00,,,,2023-01-06,2,181,2
37125,,2023-01-06 23:49:21.462000+00:00,2023-01-06 23:49:21.897000+00:00,71203,,,2023-01-06,,60,35
37124,135085,2023-01-06 23:49:21.458000+00:00,2023-01-06 23:49:21.822000+00:00,,,,2023-01-06,1,60,114
37117,,2023-01-06 21:19:39.496000+00:00,2023-01-06 21:19:39.851000+00:00,66016,,,2023-01-06,,500,35
37116,124122,2023-01-06 21:19:39.490000+00:00,2023-01-06 21:19:39.784000+00:00,,,,2023-01-06,1,500,2
37118,16687,2023-01-06 21:47:14.668000+00:00,2023-01-06 21:47:14.928000+00:00,,,,2023-01-06,2,300,2
37092,,2023-01-06 19:30:10.953000+00:00,2023-01-12 15:33:14.004000+00:00,71170,,,2023-01-06,,60,35
37123,,2023-01-06 22:57:41.202000+00:00,2023-01-06 22:57:41.531000+00:00,71178,,,2023-01-06,,120,35
37115,,2023-01-06 21:16:31.725000+00:00,2023-01-06 21:16:31.862000+00:00,71186,,,2023-01-06,,2,121
37111,134827,2023-01-06 21:09:30.646000+00:00,2023-01-06 21:09:30.876000+00:00,,,,2023-01-06,1,288,2
37109,122518,2023-01-06 21:07:40.609000+00:00,2023-01-06 21:07:40.863000+00:00,,,,2023-01-06,1,120,2
37084,,2023-01-06 18:29:45.594000+00:00,2023-01-23 19:52:28.253000+00:00,71152,,,2023-01-06,,4695,35
37106,,2023-01-06 20:20:04.660000+00:00,2023-01-06 21:37:20.795000+00:00,70995,,,2023-01-06,,2,35
37113,118203,2023-01-06 21:14:01.244000+00:00,2023-01-06 21:14:01.596000+00:00,,,,2023-01-06,1,240,2
37105,134645,2023-01-06 20:20:04.656000+00:00,2023-01-06 21:37:20.733000+00:00,,,,2023-01-06,1,2,2
37104,,2023-01-06 20:20:04.653000+00:00,2023-01-06 21:37:20.646000+00:00,70980,,,2023-01-06,,2,35
37103,134613,2023-01-06 20:20:04.649000+00:00,2023-01-06 21:37:20.546000+00:00,,,,2023-01-06,1,2,2
37112,,2023-01-06 21:09:30.650000+00:00,2023-01-06 21:09:30.650000+00:00,,,,2023-01-06,,288,
37110,,2023-01-06 21:07:40.614000+00:00,2023-01-06 21:07:40.941000+00:00,30238,,,2023-01-06,,120,35
37066,133122,2023-01-06 15:44:34.383000+00:00,2023-01-06 15:44:34.735000+00:00,,,,2023-01-06,1,360,2
37089,,2023-01-06 19:19:15.830000+00:00,2023-01-06 19:55:38.069000+00:00,,28965,,2023-01-06,,2,118
37068,133286,2023-01-06 16:02:08.718000+00:00,2023-01-06 16:02:09.067000+00:00,,,,2023-01-06,2,80,114
37069,,2023-01-06 16:02:08.724000+00:00,2023-01-06 16:02:09.149000+00:00,71100,,,2023-01-06,,80,35
37087,134590,2023-01-06 19:17:30.273000+00:00,2023-01-06 19:17:30.661000+00:00,,,,2023-01-06,2,120,2
37076,134825,2023-01-06 17:53:01.399000+00:00,2023-01-06 17:53:01.926000+00:00,,,2418,2023-01-06,1,60,2
37078,,2023-01-06 17:53:55.496000+00:00,2023-01-06 17:53:55.496000+00:00,,,,2023-01-06,,60,
37127,,2023-01-08 15:07:46.513000+00:00,2023-01-08 15:07:46.513000+00:00,,,,2023-01-08,,2,
37126,134411,2023-01-08 15:07:46.509000+00:00,2023-01-09 14:55:39.802000+00:00,,,,2023-01-08,1,2,2
37136,102522,2023-01-09 14:44:32.799000+00:00,2023-01-09 14:44:33.149000+00:00,,,,2023-01-09,3,60,2
37185,,2023-01-09 23:18:50.183000+00:00,2023-01-09 23:18:50.183000+00:00,,,,2023-01-09,,515,
37182,131010,2023-01-09 22:56:41.855000+00:00,2023-01-09 22:56:42.216000+00:00,,,,2023-01-09,1,400,114
37183,,2023-01-09 22:56:41.859000+00:00,2023-01-09 22:56:41.859000+00:00,,,,2023-01-09,,400,
37181,,2023-01-09 22:52:57.880000+00:00,2023-01-09 22:52:57.880000+00:00,,,,2023-01-09,,60,
37178,132669,2023-01-09 22:41:01.667000+00:00,2023-01-09 22:41:02.117000+00:00,,,,2023-01-09,2,85,2
37179,,2023-01-09 22:41:01.673000+00:00,2023-01-09 22:41:01.673000+00:00,,,,2023-01-09,,85,
37177,,2023-01-09 22:36:05.264000+00:00,2023-01-09 22:36:05.896000+00:00,71204,,,2023-01-09,,120,35
37176,133046,2023-01-09 22:36:05.257000+00:00,2023-01-09 22:36:05.811000+00:00,,,,2023-01-09,4,120,114
37175,,2023-01-09 22:20:22.969000+00:00,2023-01-09 22:20:23.304000+00:00,70249,,,2023-01-09,,600,35
37174,132937,2023-01-09 22:20:22.964000+00:00,2023-01-09 22:20:23.223000+00:00,,,,2023-01-09,2,600,2
37173,,2023-01-09 22:01:19.012000+00:00,2023-01-09 22:36:51.623000+00:00,71137,,,2023-01-09,,1500,35
37172,40412,2023-01-09 22:01:19.004000+00:00,2023-01-09 22:36:51.513000+00:00,,,,2023-01-09,1,1500,2
37170,77755,2023-01-09 21:50:20.678000+00:00,2023-01-09 21:50:20.956000+00:00,,,,2023-01-09,3,150,2
37171,,2023-01-09 21:50:20.682000+00:00,2023-01-09 21:50:20.682000+00:00,,,,2023-01-09,,150,
37167,,2023-01-09 20:54:23.977000+00:00,2023-01-09 20:58:06.854000+00:00,28474,,,2023-01-09,,3000,35
37166,114762,2023-01-09 20:54:23.973000+00:00,2023-01-09 20:58:06.781000+00:00,,,,2023-01-09,1,3000,114
37169,,2023-01-09 21:15:21.667000+00:00,2023-01-09 21:24:58.824000+00:00,71259,,,2023-01-09,,2,35
37168,134961,2023-01-09 21:15:21.663000+00:00,2023-01-09 21:24:58.731000+00:00,,,,2023-01-09,4,2,2
37165,,2023-01-09 20:52:44.243000+00:00,2023-01-09 20:52:44.243000+00:00,,,,2023-01-09,,240,
37163,,2023-01-09 20:13:27.588000+00:00,2023-01-09 20:13:27.971000+00:00,63296,,,2023-01-09,,100,35
37162,134629,2023-01-09 20:13:27.582000+00:00,2023-01-09 20:13:27.890000+00:00,,,,2023-01-09,2,100,2
37159,,2023-01-09 19:50:18.694000+00:00,2023-01-09 19:50:19.184000+00:00,61105,,,2023-01-09,,500,35
37157,,2023-01-09 19:46:11.592000+00:00,2023-01-09 19:46:11.592000+00:00,,,,2023-01-09,,120,
37154,128622,2023-01-09 17:57:01.564000+00:00,2023-01-09 17:57:01.937000+00:00,,,,2023-01-09,1,150,2
37152,128622,2023-01-09 17:57:01.542000+00:00,2023-01-09 17:57:01.869000+00:00,,,,2023-01-09,1,50,2
37158,133993,2023-01-09 19:50:18.690000+00:00,2023-01-09 19:50:19.100000+00:00,,,,2023-01-09,5,500,2
37155,,2023-01-09 17:57:01.570000+00:00,2023-01-09 17:57:01.570000+00:00,,,,2023-01-09,,150,
37153,,2023-01-09 17:57:01.549000+00:00,2023-01-09 17:57:01.549000+00:00,,,,2023-01-09,,50,
37151,,2023-01-09 17:50:05.450000+00:00,2023-01-09 17:50:05.860000+00:00,48657,,,2023-01-09,,240,35
37161,,2023-01-09 20:11:05.221000+00:00,2023-01-09 20:11:05.579000+00:00,52457,,,2023-01-09,,150,35
37150,111065,2023-01-09 17:50:05.447000+00:00,2023-01-09 17:50:05.796000+00:00,,,,2023-01-09,1,240,2
37141,134574,2023-01-09 15:22:02.939000+00:00,2023-01-09 15:22:03.856000+00:00,,,,2023-01-09,3,500,2
37138,122191,2023-01-09 15:22:02.931000+00:00,2023-01-09 15:22:03.730000+00:00,,,,2023-01-09,2,500,2
37160,96865,2023-01-09 20:11:05.217000+00:00,2023-01-09 20:11:05.512000+00:00,,,,2023-01-09,1,150,2
37143,,2023-01-09 15:22:02.944000+00:00,2023-01-09 15:22:02.944000+00:00,,,,2023-01-09,,500,
37148,135086,2023-01-09 17:42:39.837000+00:00,2023-01-09 17:42:40.157000+00:00,,,,2023-01-09,2,100,2
37156,135159,2023-01-09 19:46:11.589000+00:00,2023-01-09 19:46:11.817000+00:00,,,,2023-01-09,1,120,2
37149,,2023-01-09 17:42:39.840000+00:00,2023-01-09 17:42:39.840000+00:00,,,,2023-01-09,,100,
37146,134831,2023-01-09 17:38:48.633000+00:00,2023-01-09 17:38:49.215000+00:00,,,,2023-01-09,1,100,114
37130,122705,2023-01-09 13:11:38.083000+00:00,2023-01-09 13:11:38.751000+00:00,,,,2023-01-09,2,60,114
37128,122705,2023-01-09 13:11:38.078000+00:00,2023-01-09 13:11:38.684000+00:00,,,,2023-01-09,3,60,114
37142,,2023-01-09 15:22:02.943000+00:00,2023-01-09 15:22:02.943000+00:00,,,,2023-01-09,,500,
37131,,2023-01-09 13:11:38.090000+00:00,2023-01-09 13:11:38.090000+00:00,,,,2023-01-09,,60,
37129,,2023-01-09 13:11:38.082000+00:00,2023-01-09 13:11:38.082000+00:00,,,,2023-01-09,,60,
37164,99580,2023-01-09 20:52:44.239000+00:00,2023-01-09 20:52:44.640000+00:00,,,,2023-01-09,2,240,2
37140,,2023-01-09 15:22:02.937000+00:00,2023-01-09 15:22:02.937000+00:00,,,,2023-01-09,,500,
37139,,2023-01-09 15:22:02.936000+00:00,2023-01-09 15:22:02.936000+00:00,,,,2023-01-09,,500,
37137,,2023-01-09 14:44:32.804000+00:00,2023-01-09 14:44:33.219000+00:00,71095,,,2023-01-09,,60,35
37147,,2023-01-09 17:38:48.637000+00:00,2023-01-09 17:38:48.637000+00:00,,,,2023-01-09,,100,
37145,,2023-01-09 16:18:08.169000+00:00,2023-01-09 16:19:35.045000+00:00,71171,,,2023-01-09,,60,35
37144,135016,2023-01-09 16:18:08.165000+00:00,2023-01-09 16:19:34.974000+00:00,,,,2023-01-09,1,60,2
37135,,2023-01-09 14:05:18.764000+00:00,2023-01-09 14:05:19.206000+00:00,49766,,,2023-01-09,,60,35
37134,133787,2023-01-09 14:05:18.761000+00:00,2023-01-09 14:05:19.161000+00:00,,,,2023-01-09,1,60,4
37133,,2023-01-09 14:05:18.757000+00:00,2023-01-09 14:05:19.102000+00:00,49766,,,2023-01-09,,120,35
37132,133788,2023-01-09 14:05:18.752000+00:00,2023-01-09 14:05:19.031000+00:00,,,,2023-01-09,1,120,2
37184,,2023-01-09 23:18:50.178000+00:00,2023-01-18 14:09:00.635000+00:00,,28981,,2023-01-09,,515,64
37180,124312,2023-01-09 22:52:57.876000+00:00,2023-01-09 23:31:26.999000+00:00,,,,2023-01-09,1,60,114
37187,,2023-01-09 23:24:11.584000+00:00,2023-01-09 23:31:09.113000+00:00,70894,,,2023-01-09,,2,35
37186,134068,2023-01-09 23:24:11.580000+00:00,2023-01-09 23:31:09.033000+00:00,,,,2023-01-09,1,2,2
37272,,2023-01-10 20:46:32.681000+00:00,2023-01-10 21:01:32.430000+00:00,71262,,,2023-01-10,,70,35
37280,,2023-01-10 21:35:25.648000+00:00,2023-01-10 21:35:26.129000+00:00,65067,,,2023-01-10,,70,35
37256,,2023-01-10 19:27:48.680000+00:00,2023-01-10 22:14:23.490000+00:00,70062,,,2023-01-10,,150,35
37271,135242,2023-01-10 20:46:32.676000+00:00,2023-01-10 21:01:32.362000+00:00,,,,2023-01-10,1,70,2
37258,,2023-01-10 19:27:48.702000+00:00,2023-01-10 22:14:23.629000+00:00,70062,,,2023-01-10,,150,35
37281,85654,2023-01-10 23:17:03.495000+00:00,2023-01-10 23:17:03.834000+00:00,,,,2023-01-10,1,64,2
37255,131803,2023-01-10 19:27:48.674000+00:00,2023-01-10 22:14:22.891000+00:00,,,,2023-01-10,3,150,2
37282,,2023-01-10 23:17:03.498000+00:00,2023-01-10 23:17:03.893000+00:00,47797,,,2023-01-10,,64,35
37284,,2023-01-10 23:44:17.275000+00:00,2023-01-10 23:44:17.275000+00:00,,,,2023-01-10,,60,
