revisions_ID,Mockup_ID,Version_number,Completed_at,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Base_version,Read_at
21762,134338,1,,2023-01-03 18:31:01.552000+00:00,2023-01-03 22:41:38.293000+00:00,,,,1,
21756,133944,2,2023-01-03 19:20:20.709000+00:00,2023-01-03 17:46:44.018000+00:00,2023-01-03 19:20:30.650000+00:00,,,,2,
21771,134360,1,2023-01-03 20:02:37.079000+00:00,2023-01-03 19:38:39.050000+00:00,2023-01-03 20:02:37.079000+00:00,,,,1,
21767,133873,1,2023-01-03 19:09:17.943000+00:00,2023-01-03 18:53:04.314000+00:00,2023-01-03 19:09:17.943000+00:00,,,,1,
21768,132373,1,,2023-01-03 19:11:10.137000+00:00,2023-01-03 23:00:01.480000+00:00,,,,1,
21793,133959,1,,2023-01-03 22:27:51.101000+00:00,2023-01-04 17:54:49.506000+00:00,,,,1,
21752,133944,2,2023-01-03 17:42:47.792000+00:00,2023-01-03 17:32:25.272000+00:00,2023-01-03 17:42:47.793000+00:00,,,,2,
21789,134041,3,2023-01-03 22:33:43.877000+00:00,2023-01-03 22:08:43.378000+00:00,2023-01-03 22:33:43.877000+00:00,,,,3,
21749,,,2023-01-03 17:15:24.333000+00:00,2023-01-03 17:06:36.260000+00:00,2023-01-03 17:15:24.333000+00:00,70080,,,,
21761,129046,1,,2023-01-03 18:26:58.840000+00:00,2023-01-04 19:39:00.039000+00:00,,,,1,
21763,134233,1,2023-01-03 21:35:56.313000+00:00,2023-01-03 18:36:28.292000+00:00,2023-01-03 21:35:56.314000+00:00,,,,1,
21766,134285,1,2023-01-03 19:10:57.260000+00:00,2023-01-03 18:49:58.676000+00:00,2023-01-03 19:10:57.260000+00:00,,,,1,
21765,134345,1,2023-01-03 19:06:26.717000+00:00,2023-01-03 18:47:51.130000+00:00,2023-01-03 19:06:26.717000+00:00,,,,1,
21777,134239,1,2023-01-04 17:46:22.623000+00:00,2023-01-03 20:19:23.071000+00:00,2023-01-04 17:46:22.623000+00:00,,,,1,
21737,134141,1,2023-01-03 15:47:15.758000+00:00,2023-01-03 15:27:14.444000+00:00,2023-01-03 15:47:15.758000+00:00,,,,1,
21788,109500,1,2023-01-03 22:31:05.199000+00:00,2023-01-03 21:57:34.873000+00:00,2023-01-03 22:31:05.199000+00:00,,,,1,
21796,,,2023-01-03 23:09:44.540000+00:00,2023-01-03 22:52:31.653000+00:00,2023-01-03 23:09:44.540000+00:00,69680,,,,
21769,134033,1,2023-01-03 22:03:30.055000+00:00,2023-01-03 19:16:57.439000+00:00,2023-01-03 22:04:28.774000+00:00,,,,1,
21776,119530,1,2023-01-03 20:39:36.054000+00:00,2023-01-03 20:12:18.917000+00:00,2024-02-13 16:53:17.821000+00:00,,,,1,2024-02-13 16:53:17.820000+00:00
21790,134444,1,2023-01-03 22:37:12.846000+00:00,2023-01-03 22:15:04.623000+00:00,2023-01-03 22:37:12.846000+00:00,,,,1,
21783,122198,1,,2023-01-03 21:00:07.138000+00:00,2023-01-04 19:50:52.649000+00:00,,,,1,
21751,,,2023-01-03 17:41:17.311000+00:00,2023-01-03 17:24:32.294000+00:00,2023-01-03 17:41:17.311000+00:00,,,2343,,
21770,133944,4,2023-01-03 19:32:05.277000+00:00,2023-01-03 19:24:32.446000+00:00,2023-01-03 19:32:05.277000+00:00,,,,4,
21738,134140,1,2023-01-03 15:49:17.672000+00:00,2023-01-03 15:27:38.469000+00:00,2023-01-03 15:49:17.673000+00:00,,,,1,
21784,,,,2023-01-03 21:18:34.065000+00:00,2023-01-03 23:25:59.295000+00:00,,28972,,,
21754,134281,1,,2023-01-03 17:37:03.874000+00:00,2023-01-03 22:58:19.082000+00:00,,,,1,
21797,133967,1,,2023-01-03 23:14:01.088000+00:00,2023-01-03 23:35:56.352000+00:00,,,,1,
21772,119529,1,2023-01-03 20:08:12.900000+00:00,2023-01-03 19:47:36.661000+00:00,2024-02-13 16:53:27.619000+00:00,,,,1,2024-02-13 16:53:27.618000+00:00
21740,133993,2,2023-01-03 15:54:01.975000+00:00,2023-01-03 15:36:51.168000+00:00,2023-01-03 15:54:01.975000+00:00,,,,2,
21739,134018,1,2023-01-03 15:51:54.328000+00:00,2023-01-03 15:33:29.728000+00:00,2023-01-03 15:51:54.328000+00:00,,,,1,
21795,131971,1,2023-01-03 23:07:53.810000+00:00,2023-01-03 22:52:01.558000+00:00,2023-01-03 23:07:53.810000+00:00,,,,1,
21759,58625,1,2023-01-05 00:20:03.311000+00:00,2023-01-03 18:14:16.026000+00:00,2023-01-05 00:20:03.311000+00:00,,,,1,
21805,134099,1,,2023-01-03 23:47:52.239000+00:00,2023-01-04 18:43:54.154000+00:00,,,,1,
21773,,,,2023-01-03 19:48:48.056000+00:00,2023-01-03 20:26:02.330000+00:00,70711,,,,
21798,134415,2,,2023-01-03 23:14:22.312000+00:00,2023-01-04 17:56:00.609000+00:00,,,,2,
21775,119530,1,2023-01-03 20:39:37.630000+00:00,2023-01-03 19:54:06.002000+00:00,2024-02-13 16:53:17.815000+00:00,,,,1,2024-02-13 16:53:17.815000+00:00
21742,134215,1,2023-01-03 16:44:57.343000+00:00,2023-01-03 16:01:45.226000+00:00,2023-01-03 16:44:57.344000+00:00,,,,1,
21741,122198,1,2023-01-04 19:45:41.121000+00:00,2023-01-03 15:58:37.030000+00:00,2023-01-04 19:45:41.122000+00:00,,,,1,
21743,133334,3,2023-01-03 19:38:20.477000+00:00,2023-01-03 16:05:41.923000+00:00,2023-01-03 19:38:20.477000+00:00,,,,3,
21801,134367,1,2023-01-03 23:36:37.644000+00:00,2023-01-03 23:18:34.062000+00:00,2023-01-03 23:36:37.644000+00:00,,,,1,
21800,134406,2,2023-01-04 17:45:53.737000+00:00,2023-01-03 23:15:25.641000+00:00,2023-01-04 17:45:53.737000+00:00,,,,2,
21744,133760,1,2023-01-04 20:00:33.766000+00:00,2023-01-03 16:12:51.727000+00:00,2023-01-04 20:00:33.767000+00:00,,,,1,
21745,133944,1,2023-01-03 17:01:04.658000+00:00,2023-01-03 16:20:14.256000+00:00,2023-01-03 17:01:04.658000+00:00,,,,1,
21802,134338,2,,2023-01-03 23:18:59.466000+00:00,2023-01-04 23:01:01.131000+00:00,,,,2,
21778,,,2023-01-03 20:47:05.331000+00:00,2023-01-03 20:26:14.113000+00:00,2023-01-03 20:47:05.331000+00:00,70872,,,,
21746,133739,2,2023-01-03 17:04:44.051000+00:00,2023-01-03 16:42:59.786000+00:00,2023-01-03 17:04:44.051000+00:00,,,,2,
21779,77037,1,2023-01-04 00:01:56.309000+00:00,2023-01-03 20:27:55.288000+00:00,2023-01-04 00:01:56.310000+00:00,,,,1,
21803,134359,1,2023-01-04 18:41:50.755000+00:00,2023-01-03 23:30:17.654000+00:00,2023-01-04 18:41:50.755000+00:00,,,,1,
21792,102980,1,2023-01-04 20:30:05.133000+00:00,2023-01-03 22:27:15.676000+00:00,2023-01-04 20:30:05.133000+00:00,,,,1,
21807,132660,2,2023-01-03 23:59:46.600000+00:00,2023-01-03 23:50:27.350000+00:00,2023-01-03 23:59:46.600000+00:00,,,,2,
21780,77046,1,2023-01-04 00:03:08.013000+00:00,2023-01-03 20:29:06.887000+00:00,2023-01-04 00:03:08.013000+00:00,,,,1,
21747,129973,1,2023-01-03 23:40:56.056000+00:00,2023-01-03 16:44:57.871000+00:00,2023-01-03 23:40:56.057000+00:00,,,,1,
21799,134407,2,2023-01-04 17:52:14.259000+00:00,2023-01-03 23:14:38.467000+00:00,2023-01-04 17:52:14.260000+00:00,,,,2,
21804,134099,1,2023-01-04 18:41:41.001000+00:00,2023-01-03 23:46:17.560000+00:00,2023-01-04 18:41:41.001000+00:00,,,,1,
21755,134312,1,2023-01-03 18:16:32.732000+00:00,2023-01-03 17:45:44.603000+00:00,2023-01-03 18:16:32.733000+00:00,,,,1,
21757,134322,1,2023-01-03 18:56:56.589000+00:00,2023-01-03 17:50:31.641000+00:00,2023-01-03 18:56:56.590000+00:00,,,,1,
21880,134588,1,2023-01-05 16:18:43.027000+00:00,2023-01-04 23:53:35.993000+00:00,2024-01-09 17:22:26.029000+00:00,,,,1,2024-01-09 17:22:26.029000+00:00
21869,134455,2,2023-01-04 22:11:10.333000+00:00,2023-01-04 22:05:45.710000+00:00,2023-01-04 22:11:10.334000+00:00,,,,2,
21848,134526,2,2023-01-04 19:35:13.274000+00:00,2023-01-04 19:13:49.063000+00:00,2023-01-04 19:35:13.275000+00:00,,,,2,
21839,133978,2,2023-01-04 23:10:06.127000+00:00,2023-01-04 17:19:48.719000+00:00,2023-01-04 23:11:45.740000+00:00,,,,2,
21833,134358,1,2023-01-04 17:28:30.244000+00:00,2023-01-04 15:55:27.685000+00:00,2023-01-04 17:28:30.244000+00:00,,,,1,
21841,,,2023-01-04 17:44:17.551000+00:00,2023-01-04 17:39:19.598000+00:00,2023-01-04 17:44:17.552000+00:00,,28978,,,
21844,74807,1,2023-01-04 22:53:56.568000+00:00,2023-01-04 18:38:25.961000+00:00,2023-01-04 22:53:56.568000+00:00,,,,1,
21831,134350,1,2023-01-04 17:40:26.730000+00:00,2023-01-04 15:54:14.364000+00:00,2023-01-04 17:40:26.730000+00:00,,,,1,
21853,134281,2,,2023-01-04 19:46:06.518000+00:00,2023-01-05 15:13:25.712000+00:00,,,,2,
21865,133582,1,,2023-01-04 21:22:27.745000+00:00,2023-01-05 17:30:03.396000+00:00,,,,1,
21818,77046,2,2023-01-04 16:31:05.200000+00:00,2023-01-04 00:40:35.161000+00:00,2023-01-04 16:31:05.201000+00:00,,,,2,
21863,133944,6,2023-01-04 21:37:31.555000+00:00,2023-01-04 20:58:45.345000+00:00,2023-01-04 21:37:31.555000+00:00,,,,6,
21859,134529,1,,2023-01-04 20:16:04.787000+00:00,2023-01-04 23:31:53.199000+00:00,,,,1,
21828,134428,1,,2023-01-04 15:25:12.144000+00:00,2023-01-04 17:41:54.869000+00:00,,,,1,
21871,122345,5,,2023-01-04 22:34:46.524000+00:00,2023-01-04 23:42:42.905000+00:00,,,,5,
21832,134351,2,2023-01-04 17:25:19.740000+00:00,2023-01-04 15:55:01.115000+00:00,2023-01-04 17:25:19.740000+00:00,,,,2,
21862,134538,1,2023-01-04 21:04:26.635000+00:00,2023-01-04 20:52:37.340000+00:00,2023-01-04 21:04:26.636000+00:00,,,,1,
21868,88781,1,2023-01-04 22:29:42.395000+00:00,2023-01-04 22:00:43.271000+00:00,2023-01-04 22:29:42.395000+00:00,,,,1,
21856,134504,3,2023-01-04 21:46:39.294000+00:00,2023-01-04 20:06:48.249000+00:00,2023-01-04 21:46:39.294000+00:00,,,,3,
21852,134455,2,2023-01-04 22:09:49.820000+00:00,2023-01-04 19:33:59.961000+00:00,2023-01-04 22:09:49.820000+00:00,,,,2,
21817,132114,2,2023-01-04 18:02:41.501000+00:00,2023-01-04 00:20:01.372000+00:00,2023-01-04 18:02:41.501000+00:00,,,,2,
21830,134455,1,2023-01-04 17:52:44.571000+00:00,2023-01-04 15:47:02.545000+00:00,2023-01-04 17:52:44.571000+00:00,,,,1,
21829,134477,1,,2023-01-04 15:32:42.963000+00:00,2023-01-04 18:19:15.476000+00:00,,,,1,
21834,134411,1,2023-01-04 16:27:32.628000+00:00,2023-01-04 16:13:44.609000+00:00,2023-01-04 16:27:44.016000+00:00,,,,1,
21819,77037,2,2023-01-04 16:30:40.093000+00:00,2023-01-04 00:41:02.921000+00:00,2023-01-04 16:30:40.093000+00:00,,,,2,
21815,134494,2,2023-01-04 16:43:53.719000+00:00,2023-01-04 00:12:06.898000+00:00,2023-01-04 16:43:53.719000+00:00,,,,2,
21876,,,2023-01-05 15:25:01.801000+00:00,2023-01-04 23:18:17.887000+00:00,2024-01-22 17:18:12.541000+00:00,,28948,,,2024-01-22 17:18:12.540000+00:00
21814,134428,1,,2023-01-04 00:11:19.427000+00:00,2023-01-04 17:41:53.036000+00:00,,,,1,
21851,,,2023-01-04 21:36:55.401000+00:00,2023-01-04 19:27:04.368000+00:00,2023-01-04 21:36:55.401000+00:00,55617,,,,
21842,134539,2,2023-01-04 21:07:09.256000+00:00,2023-01-04 18:05:01.080000+00:00,2023-06-27 14:29:32.989000+00:00,,,,2,2023-06-27 14:29:32.988000+00:00
21838,132192,6,2023-01-04 18:25:56.214000+00:00,2023-01-04 17:18:47.293000+00:00,2023-01-04 18:25:56.214000+00:00,,,,6,
21811,134494,1,2023-01-04 00:10:33.137000+00:00,2023-01-04 00:03:14.426000+00:00,2023-01-04 00:10:33.138000+00:00,,,,1,
21816,134494,2,2023-01-04 16:44:00.417000+00:00,2023-01-04 00:12:48.020000+00:00,2023-01-04 16:44:11.598000+00:00,,,,2,
21820,134504,1,2023-01-04 18:18:43.890000+00:00,2023-01-04 01:59:58.963000+00:00,2023-01-04 18:18:43.891000+00:00,,,,1,
21835,109541,1,,2023-01-04 16:27:36.048000+00:00,2023-01-04 17:41:27.149000+00:00,,,,1,
21812,133993,3,2023-01-04 21:48:07.963000+00:00,2023-01-04 00:04:40.413000+00:00,2023-01-04 21:48:07.963000+00:00,,,,3,
21861,132192,6,2023-01-04 21:51:58.434000+00:00,2023-01-04 20:41:21.101000+00:00,2023-01-04 21:51:58.434000+00:00,,,,6,
21870,134688,1,2023-01-04 22:44:52.684000+00:00,2023-01-04 22:20:33.091000+00:00,2023-01-04 22:44:52.684000+00:00,,,,1,
21821,134504,1,2023-01-04 18:18:42.416000+00:00,2023-01-04 02:00:25.108000+00:00,2023-01-04 18:18:42.416000+00:00,,,,1,
21836,132660,2,2023-01-04 17:41:57.480000+00:00,2023-01-04 16:30:57.820000+00:00,2023-01-04 17:41:57.480000+00:00,,,,2,
21845,134504,2,2023-01-04 19:53:38.193000+00:00,2023-01-04 18:46:08.721000+00:00,2023-01-04 19:53:38.194000+00:00,,,,2,
21864,,,2023-01-04 21:25:20.798000+00:00,2023-01-04 21:14:11.022000+00:00,2023-01-04 21:25:20.798000+00:00,70955,,,,
21866,,,,2023-01-04 21:29:11.324000+00:00,2023-01-04 22:01:31.718000+00:00,,,2411,,
21879,134574,1,,2023-01-04 23:48:49.001000+00:00,2023-01-05 21:30:12.413000+00:00,,,,1,
21867,134591,1,2023-01-04 21:58:55.290000+00:00,2023-01-04 21:45:47.400000+00:00,2023-01-04 21:58:55.291000+00:00,,,,1,
21858,134504,3,2023-01-04 21:48:42.007000+00:00,2023-01-04 20:09:02.556000+00:00,2023-01-04 21:48:42.007000+00:00,,,,3,
21813,134474,1,2023-01-04 20:03:07.753000+00:00,2023-01-04 00:11:13.974000+00:00,2023-01-04 20:03:07.753000+00:00,,,,1,
21849,134537,1,,2023-01-04 19:15:47.943000+00:00,2023-01-04 19:57:52.829000+00:00,,,,1,
21875,,,2023-01-05 22:52:35.326000+00:00,2023-01-04 23:06:58.773000+00:00,2024-01-18 20:28:28.185000+00:00,,,2389,,2024-01-18 20:28:28.185000+00:00
21877,134530,1,,2023-01-04 23:24:26.394000+00:00,2023-01-05 17:45:59.149000+00:00,,,,1,
21825,134367,1,2023-01-04 16:58:08.125000+00:00,2023-01-04 14:24:56.623000+00:00,2023-01-04 16:58:08.125000+00:00,,,,1,
21874,134174,1,2023-01-05 22:38:17.763000+00:00,2023-01-04 23:04:30.808000+00:00,2023-01-05 22:38:17.763000+00:00,,,,1,
21850,134068,1,2023-01-04 22:35:02.170000+00:00,2023-01-04 19:26:38.988000+00:00,2023-01-04 22:35:02.171000+00:00,,,,1,
21846,,,2023-01-04 18:51:35.783000+00:00,2023-01-04 18:46:11.560000+00:00,2023-01-04 18:51:35.784000+00:00,,28965,,,
21822,134466,1,2023-01-04 17:08:46.841000+00:00,2023-01-04 13:47:54.713000+00:00,2023-01-04 17:08:46.842000+00:00,,,,1,
21840,134466,2,2023-01-04 19:06:23.063000+00:00,2023-01-04 17:24:36.444000+00:00,2023-01-04 19:06:23.063000+00:00,,,,2,
21837,118683,1,2023-01-04 17:45:34.345000+00:00,2023-01-04 17:07:56.468000+00:00,2023-06-27 14:29:16.878000+00:00,,,,2,2023-06-27 14:29:16.878000+00:00
21827,134386,1,2023-01-05 18:32:53.795000+00:00,2023-01-04 15:04:53.134000+00:00,2023-01-05 18:32:53.795000+00:00,,,,1,
21855,134417,1,2023-01-05 17:44:11.417000+00:00,2023-01-04 20:06:23.419000+00:00,2023-01-05 17:44:11.417000+00:00,,,,1,
21823,,,2023-01-05 15:25:08.327000+00:00,2023-01-04 13:51:27.733000+00:00,2024-01-22 17:18:12.532000+00:00,,28948,,,2024-01-22 17:18:12.531000+00:00
21843,134501,1,2023-01-05 17:24:02.587000+00:00,2023-01-04 18:07:33.721000+00:00,2023-01-05 17:24:02.587000+00:00,,,,1,
21872,122336,3,2023-01-05 16:53:15.908000+00:00,2023-01-04 22:39:07.625000+00:00,2023-01-05 16:53:15.909000+00:00,,,,3,
21873,,,2023-01-05 18:09:56.903000+00:00,2023-01-04 22:58:24.492000+00:00,2023-01-05 18:09:56.903000+00:00,58077,,,,
21878,134240,1,2023-01-04 23:48:59.722000+00:00,2023-01-04 23:44:54.477000+00:00,2023-01-04 23:48:59.722000+00:00,,,,1,
21860,133944,5,2023-01-04 20:48:42.942000+00:00,2023-01-04 20:40:48.457000+00:00,2023-01-04 20:48:42.942000+00:00,,,,5,
21854,134453,1,2023-01-04 19:56:27.816000+00:00,2023-01-04 19:53:35.700000+00:00,2023-01-04 19:56:27.816000+00:00,,,,1,
21847,134469,1,2023-01-04 20:14:04.034000+00:00,2023-01-04 19:13:30.786000+00:00,2023-01-04 20:14:04.035000+00:00,,,,1,
21857,134504,3,2023-01-04 21:48:40.099000+00:00,2023-01-04 20:08:48.503000+00:00,2023-01-04 21:48:40.099000+00:00,,,,3,
21824,,,2023-01-05 15:25:04.905000+00:00,2023-01-04 13:53:25.038000+00:00,2024-01-22 17:18:12.535000+00:00,,28948,,,2024-01-22 17:18:12.535000+00:00
21826,134466,1,2023-01-04 17:08:44.730000+00:00,2023-01-04 14:44:19.577000+00:00,2023-01-04 17:08:44.730000+00:00,,,,1,
21945,,,,2023-01-05 22:04:22.124000+00:00,2023-01-06 22:39:34.121000+00:00,,,2419,,
21881,133046,2,,2023-01-05 00:06:20.093000+00:00,2023-01-05 17:56:35.490000+00:00,,,,2,
21883,134737,1,2023-01-05 16:34:59.782000+00:00,2023-01-05 01:12:57.204000+00:00,2023-01-05 16:34:59.782000+00:00,,,,1,
21885,134529,1,,2023-01-05 14:27:53.034000+00:00,2023-01-06 20:56:32.624000+00:00,,,,1,
21887,134602,1,2023-01-05 15:49:44.100000+00:00,2023-01-05 15:29:29.054000+00:00,2023-01-05 15:49:44.101000+00:00,,,,1,
21888,134602,1,2023-01-05 15:49:46.742000+00:00,2023-01-05 15:29:42.001000+00:00,2023-01-05 15:49:46.742000+00:00,,,,1,
21896,,,2023-01-05 20:24:31.060000+00:00,2023-01-05 17:36:57.892000+00:00,2023-01-05 20:24:31.060000+00:00,59611,,,,
21886,,,,2023-01-05 15:10:21.740000+00:00,2023-01-05 21:11:46.364000+00:00,,,2415,,
21884,132808,1,2023-01-05 16:43:39.027000+00:00,2023-01-05 04:00:53.179000+00:00,2023-01-05 16:43:39.028000+00:00,,,,1,
21882,134742,1,2023-01-05 16:19:05.748000+00:00,2023-01-05 00:48:40.548000+00:00,2023-01-05 16:19:05.748000+00:00,,,,1,
21893,134780,1,2023-01-05 17:53:38.545000+00:00,2023-01-05 17:22:32.822000+00:00,2023-01-05 17:53:38.545000+00:00,,,,1,
21889,133046,2,,2023-01-05 15:44:02.311000+00:00,2023-01-05 17:56:37.890000+00:00,,,,2,
21890,133952,1,2023-01-05 18:23:40.296000+00:00,2023-01-05 16:02:52.408000+00:00,2023-01-05 18:23:40.296000+00:00,,,,1,
21891,133993,4,2023-01-05 19:56:46.891000+00:00,2023-01-05 16:31:52.562000+00:00,2023-01-05 19:56:46.891000+00:00,,,,4,
21895,126247,1,,2023-01-05 17:26:02.501000+00:00,2023-01-05 21:19:54.997000+00:00,,,,1,
21898,134707,1,2023-01-05 18:02:09.353000+00:00,2023-01-05 17:53:17.120000+00:00,2023-01-05 18:02:09.353000+00:00,,,,1,
21899,134777,1,2023-01-05 18:07:20.440000+00:00,2023-01-05 18:00:27.880000+00:00,2023-01-05 18:08:29.712000+00:00,,,,1,
21892,,,2023-01-05 18:28:02.274000+00:00,2023-01-05 17:16:41.905000+00:00,2023-01-05 18:28:02.275000+00:00,70080,,,,
21903,133978,3,2023-01-05 18:44:04.663000+00:00,2023-01-05 18:11:38.381000+00:00,2023-01-05 18:44:04.663000+00:00,,,,3,
21904,134757,1,,2023-01-05 18:12:07.617000+00:00,2023-01-05 18:49:20.927000+00:00,,,,1,
21917,134708,1,2023-01-05 19:53:44.134000+00:00,2023-01-05 19:27:03.680000+00:00,2023-01-05 19:53:44.134000+00:00,,,,1,
21915,134538,1,2023-01-05 20:08:14.941000+00:00,2023-01-05 19:06:25.704000+00:00,2023-01-05 20:08:14.941000+00:00,,,,1,
21902,117324,1,2023-01-05 20:53:02.247000+00:00,2023-01-05 18:08:53.727000+00:00,2023-01-05 20:53:02.247000+00:00,,,,1,
21913,117324,1,2023-01-05 20:53:03.441000+00:00,2023-01-05 18:34:24.704000+00:00,2023-01-05 20:53:21.125000+00:00,,,,1,
21908,134494,2,2023-01-05 20:58:52.731000+00:00,2023-01-05 18:23:13.994000+00:00,2023-01-05 20:58:52.731000+00:00,,,,2,
21907,,,,2023-01-05 18:17:29.819000+00:00,2023-01-05 21:16:42.712000+00:00,68067,,,,
21914,118986,2,2023-01-06 17:11:37.823000+00:00,2023-01-05 18:56:05.969000+00:00,2023-01-06 17:11:37.823000+00:00,,,,2,
21894,134605,1,,2023-01-05 17:25:20.953000+00:00,2023-01-06 18:11:10.035000+00:00,,,,1,
21910,134730,1,,2023-01-05 18:29:37.200000+00:00,2023-01-06 18:16:24.451000+00:00,,,,1,
21906,133831,1,2023-01-06 19:19:15.265000+00:00,2023-01-05 18:14:29.708000+00:00,2023-01-06 19:19:15.266000+00:00,,,,1,
21905,133835,1,2023-01-06 19:34:20.709000+00:00,2023-01-05 18:13:57.392000+00:00,2023-01-06 19:34:20.709000+00:00,,,,1,
21901,134785,1,2023-01-06 20:38:56.904000+00:00,2023-01-05 18:02:52.763000+00:00,2023-01-06 20:38:56.905000+00:00,,,,1,
21900,134785,1,2023-01-06 20:38:58.591000+00:00,2023-01-05 18:02:35.078000+00:00,2023-01-06 20:38:58.591000+00:00,,,,1,
21912,134649,1,,2023-01-05 18:33:40.502000+00:00,2023-01-06 21:41:40.357000+00:00,,,,1,
21911,134646,1,,2023-01-05 18:31:30.413000+00:00,2023-01-06 21:42:03.163000+00:00,,,,1,
21921,134708,2,2023-01-05 20:16:07.788000+00:00,2023-01-05 20:07:03.365000+00:00,2023-01-05 20:16:07.789000+00:00,,,,2,
21927,,,2023-01-05 20:24:23.857000+00:00,2023-01-05 20:22:41.985000+00:00,2023-01-05 20:24:23.857000+00:00,59611,,,,
21920,134833,1,2023-01-05 20:30:51.805000+00:00,2023-01-05 19:55:59.083000+00:00,2023-01-05 20:30:51.805000+00:00,,,,1,
21918,134590,1,2023-01-05 20:35:06.555000+00:00,2023-01-05 19:27:56.844000+00:00,2023-01-05 20:35:06.555000+00:00,,,,1,
21923,134801,2,2023-01-05 20:44:14.441000+00:00,2023-01-05 20:16:43.879000+00:00,2023-01-05 20:44:14.441000+00:00,,,,2,
21924,134798,1,2023-01-05 20:47:59.579000+00:00,2023-01-05 20:17:33.294000+00:00,2023-01-05 20:47:59.579000+00:00,,,,1,
21916,134530,2,,2023-01-05 19:14:15.942000+00:00,2023-01-05 20:53:39.668000+00:00,,,,2,
21922,134827,1,,2023-01-05 20:15:31.613000+00:00,2023-01-05 21:44:10.825000+00:00,,,,1,
21919,134405,1,,2023-01-05 19:32:03.937000+00:00,2023-01-06 19:32:44.263000+00:00,,,,1,
21938,134714,1,,2023-01-05 21:25:17.045000+00:00,2023-01-06 20:40:59.610000+00:00,,,,1,
21926,134651,1,,2023-01-05 20:22:09.478000+00:00,2023-01-06 21:30:33.709000+00:00,,,,1,
21948,,,2023-01-06 00:06:39.592000+00:00,2023-01-05 22:24:35.823000+00:00,2023-09-12 19:07:14.294000+00:00,4429,,,,2023-09-12 19:07:14.294000+00:00
21941,133309,2,,2023-01-05 21:40:20.857000+00:00,2023-01-06 20:54:34.160000+00:00,,,,2,
21954,86306,1,2023-01-06 00:05:30.265000+00:00,2023-01-05 22:57:37.656000+00:00,2023-01-06 00:05:30.265000+00:00,,,,1,
21929,134791,1,2023-01-05 21:00:06.165000+00:00,2023-01-05 20:35:57.318000+00:00,2023-01-05 21:00:06.165000+00:00,,,,1,
21933,134530,2,,2023-01-05 21:00:53.578000+00:00,2023-01-05 21:03:01.236000+00:00,,,,2,
21942,133308,2,,2023-01-05 21:40:34.345000+00:00,2023-01-06 20:56:27.718000+00:00,,,,2,
21956,134918,2,2023-01-06 17:30:06.498000+00:00,2023-01-05 23:07:38.029000+00:00,2023-01-06 17:30:06.498000+00:00,,,,2,
21932,129725,1,2023-01-05 21:04:40.524000+00:00,2023-01-05 20:48:44.528000+00:00,2023-01-05 21:04:40.524000+00:00,,,,1,
21939,133308,2,,2023-01-05 21:37:25.098000+00:00,2023-01-06 20:56:30.269000+00:00,,,,2,
21955,134918,2,2023-01-06 17:30:08.432000+00:00,2023-01-05 23:01:51.617000+00:00,2023-01-06 17:30:08.432000+00:00,,,,2,
21937,134850,1,2023-01-05 21:46:54.069000+00:00,2023-01-05 21:25:08.158000+00:00,2023-01-05 21:46:54.069000+00:00,,,,1,
21950,130018,2,2023-01-06 17:25:54.791000+00:00,2023-01-05 22:45:33.357000+00:00,2023-12-07 15:38:45.886000+00:00,,,,2,2023-12-07 15:38:45.886000+00:00
21931,134535,1,2023-01-05 21:46:59.444000+00:00,2023-01-05 20:42:16.759000+00:00,2023-01-05 21:47:12.468000+00:00,,,,1,
21943,132417,1,2023-01-05 21:59:48.460000+00:00,2023-01-05 21:53:22.597000+00:00,2023-01-05 21:59:48.460000+00:00,,,,1,
21935,122338,5,2023-01-06 20:32:33.304000+00:00,2023-01-05 21:15:43.564000+00:00,2023-12-13 20:45:40.386000+00:00,,,,5,2023-12-13 20:45:40.386000+00:00
21936,41393,1,2023-01-05 22:06:49.138000+00:00,2023-01-05 21:21:08.586000+00:00,2023-01-05 22:06:49.138000+00:00,,,,1,
21909,,,,2023-01-05 18:29:25.330000+00:00,2023-01-05 18:31:23.494000+00:00,68189,,,,
21925,,,,2023-01-05 20:21:21.764000+00:00,2023-01-05 21:01:28.244000+00:00,70416,,,,
21928,,,,2023-01-05 20:31:17.936000+00:00,2023-01-06 20:19:22.327000+00:00,,28987,,,
21940,,,2023-01-05 22:20:15.501000+00:00,2023-01-05 21:37:41.322000+00:00,2023-01-05 22:20:15.501000+00:00,,28965,,,
21949,86310,1,2023-01-05 22:42:50.150000+00:00,2023-01-05 22:36:06.312000+00:00,2023-01-05 22:42:50.151000+00:00,,,,1,
21958,133226,1,2023-01-06 17:40:54.785000+00:00,2023-01-05 23:53:16.682000+00:00,2023-01-06 17:40:54.786000+00:00,,,,1,
21897,,,2023-01-05 21:39:53.848000+00:00,2023-01-05 17:40:00.638000+00:00,2023-01-05 21:39:53.849000+00:00,,,2380,,
21946,79832,1,2023-01-05 22:16:42.206000+00:00,2023-01-05 22:04:30.139000+00:00,2024-01-02 23:46:22.935000+00:00,,,,1,2024-01-02 23:46:22.935000+00:00
21951,86296,6,2023-01-05 22:57:41.972000+00:00,2023-01-05 22:51:12.648000+00:00,2023-01-05 22:57:41.972000+00:00,,,,6,
